Sample,Condition,CellLine,AspectRatio
43,TC,Parental,1.99624925214133
43,TC,Parental,2.71404241889919
43,TC,Parental,1.18807225046546
43,TC,Parental,1.30245686683111
43,TC,Parental,1.5285816681798
43,TC,Parental,1.15126422612193
43,TC,Parental,1.33769289678464
43,TC,Parental,1.2428435858698
43,TC,Parental,1.5540475509894
43,TC,Parental,1.57439250818254
43,TC,Parental,1.17293133068293
44,TC,Parental,1.20856802766515
44,TC,Parental,3.34704552497712
44,TC,Parental,2.61997203676821
44,TC,Parental,2.21546082847841
44,TC,Parental,1.76697112380499
44,TC,Parental,1.81742122280811
44,TC,Parental,1.81837436446282
44,TC,Parental,1.49561377139362
44,TC,Parental,1.96216794155903
44,TC,Parental,1.3850357735418
44,TC,Parental,3.43319394662634
44,TC,Parental,2.60310901032571
44,TC,Parental,1.62358837444114
44,TC,Parental,1.11067390765829
44,TC,Parental,1.53125148623139
44,TC,Parental,2.3549817208159
44,TC,Parental,1.39207500436143
44,TC,Parental,1.83392671095171
44,TC,Parental,1.71291414034499
44,TC,Parental,2.81901275407458
44,TC,Parental,5.00363315109018
44,TC,Parental,1.28051845324456
44,TC,Parental,3.31816636283241
44,TC,Parental,2.05116916195268
44,TC,Parental,2.08920483401673
44,TC,Parental,1.8762142369733
44,TC,Parental,1.68535083141758
44,TC,Parental,1.39777145259147
44,TC,Parental,1.52912541421066
44,TC,Parental,1.29589463253744
44,TC,Parental,1.14773773826511
44,TC,Parental,3.26674810496915
44,TC,Parental,1.52067688942379
44,TC,Parental,1.87114834278335
44,TC,Parental,3.04015326894087
44,TC,Parental,1.69820072424812
44,TC,Parental,1.445605758893
44,TC,Parental,3.31531513589311
44,TC,Parental,1.92318443922046
44,TC,Parental,1.24507274387612
44,TC,Parental,1.57076171966437
44,TC,Parental,1.54841681563051
44,TC,Parental,3.80900005463792
44,TC,Parental,2.77346955269136
44,TC,Parental,4.23217032958898
44,TC,Parental,1.73699607733766
44,TC,Parental,3.03084185426133
44,TC,Parental,1.96025192552996
44,TC,Parental,3.00629965081897
44,TC,Parental,1.55500423461325
44,TC,Parental,1.29583557495348
44,TC,Parental,1.31579547257764
44,TC,Parental,2.35892352244062
44,TC,Parental,4.85244687448187
44,TC,Parental,1.11072728286289
44,TC,Parental,1.694409887659
44,TC,Parental,2.11345084583599
44,TC,Parental,1.9171574841185
44,TC,Parental,1.17595595459601
44,TC,Parental,1.77223325203123
44,TC,Parental,1.53355714943332
44,TC,Parental,1.75869041618841
44,TC,Parental,1.46018605507513
44,TC,Parental,1.16032574069382
44,TC,Parental,3.65061190909924
44,TC,Parental,5.41711676372364
44,TC,Parental,1.40868505766909
44,TC,Parental,1.27285968608991
44,TC,Parental,2.69699255868206
44,TC,Parental,1.68919231663601
44,TC,Parental,6.2268395268223
44,TC,Parental,2.64609063865601
44,TC,Parental,6.34631748693596
44,TC,Parental,2.16674719569682
44,TC,Parental,1.9313558814136
44,TC,Parental,1.15636716635174
44,TC,Parental,2.54168544442871
44,TC,Parental,2.0946291399055
44,TC,Parental,2.93471776144825
44,TC,Parental,2.37558629841595
44,TC,Parental,1.630775491331
44,TC,Parental,1.95820703537958
44,TC,Parental,2.69416197148206
44,TC,Parental,3.45905456654611
44,TC,Parental,2.7809492219667
44,TC,Parental,2.48199628195113
44,TC,Parental,1.59680297826836
44,TC,Parental,2.38369091050206
44,TC,Parental,1.23028738680356
44,TC,Parental,2.31308414435966
44,TC,Parental,3.77838450292167
44,TC,Parental,1.64326231247769
44,TC,Parental,3.71802082422548
44,TC,Parental,1.51357195659206
44,TC,Parental,1.80482310240985
44,TC,Parental,1.39115237787612
44,TC,Parental,2.60216742741076
44,TC,Parental,1.24949187906186
44,TC,Parental,1.18504404691096
44,TC,Parental,2.35246483376384
44,TC,Parental,2.23717364112796
44,TC,Parental,2.73426922301252
44,TC,Parental,1.391364896311
44,TC,Parental,1.84495408063687
44,TC,Parental,2.72190334331791
44,TC,Parental,2.15334744184408
44,TC,Parental,1.7229842925683
44,TC,Parental,3.64771434049407
44,TC,Parental,5.42053236427283
44,TC,Parental,3.33068781680281
44,TC,Parental,1.22389568708766
44,TC,Parental,1.23039701148699
44,TC,Parental,1.32308710283905
44,TC,Parental,3.23450188449742
44,TC,Parental,1.73153038038924
44,TC,Parental,1.32442510941905
44,TC,Parental,1.11536463836047
44,TC,Parental,2.47534920341506
44,TC,Parental,1.86174825792721
44,TC,Parental,1.33569213802481
44,TC,Parental,1.23589787555305
44,TC,Parental,2.36478245186383
44,TC,Parental,1.11815723372727
44,TC,Parental,1.25953958138316
44,TC,Parental,1.16977694666614
44,TC,Parental,1.14442085394543
44,TC,Parental,2.19381287499013
44,TC,Parental,1.92626044931615
44,TC,Parental,1.23894797491805
44,TC,Parental,1.1683322111799
44,TC,Parental,1.95488648072504
44,TC,Parental,1.40917307570096
44,TC,Parental,1.11178556547691
44,TC,Parental,2.19089715735475
44,TC,Parental,2.60564524095653
44,TC,Parental,1.13417751188026
44,TC,Parental,2.40337467279496
44,TC,Parental,1.65450207872036
44,TC,Parental,1.24875237437523
44,TC,Parental,2.26826966251417
44,TC,Parental,1.19901160156645
44,TC,Parental,2.33421751061878
44,TC,Parental,2.51524363416071
44,TC,Parental,2.24510938341595
44,TC,Parental,2.49071787554896
44,TC,Parental,1.98602853119848
44,TC,Parental,1.56088331315273
44,TC,Parental,1.67709011536588
44,TC,Parental,1.52849393359719
44,TC,Parental,1.12913475389804
44,TC,Parental,4.50370816394551
44,TC,Parental,1.16579445513606
44,TC,Parental,1.79775912507762
44,TC,Parental,1.74529414514654
44,TC,Parental,3.03879765036519
44,TC,Parental,2.78536301938925
44,TC,Parental,1.18127277732838
44,TC,Parental,1.28534327084742
44,TC,Parental,1.98044876290138
44,TC,Parental,1.19356337436531
44,TC,Parental,1.18986166304381
44,TC,Parental,1.18824145251517
44,TC,Parental,1.66856537895849
44,TC,Parental,1.5667919142351
44,TC,Parental,1.13882374261658
44,TC,Parental,2.6752880492369
44,TC,Parental,2.0080390506978
44,TC,Parental,2.8104537987462
44,TC,Parental,2.01139517821585
44,TC,Parental,1.89671765901582
44,TC,Parental,1.86052024270044
44,TC,Parental,2.28290007301571
44,TC,Parental,1.31186424485496
44,TC,Parental,1.14006664926913
44,TC,Parental,1.50868249368978
44,TC,Parental,1.96290502602367
44,TC,Parental,1.79119318837089
44,TC,Parental,2.03332947227051
44,TC,Parental,1.75057485398259
44,TC,Parental,4.77588410997694
44,TC,Parental,1.36764218434969
44,TC,Parental,3.37138069738176
44,TC,Parental,1.44467889705993
44,TC,Parental,1.29105541503512
44,TC,Parental,3.43297653799709
44,TC,Parental,1.27705326950543
44,TC,Parental,1.97518427012579
44,TC,Parental,1.24571115746838
44,TC,Parental,1.4875868540116
44,TC,Parental,2.13234920595842
44,TC,Parental,1.13530777344769
44,TC,Parental,2.07077607079597
44,TC,Parental,1.36173476867651
44,TC,Parental,1.79632754236751
44,TC,Parental,1.38117544478961
44,TC,Parental,3.08324977140576
44,TC,Parental,1.14198159513356
44,TC,Parental,2.71347000950345
44,TC,Parental,2.34309290404003
44,TC,Parental,1.84198203328834
44,TC,Parental,2.18291011314898
44,TC,Parental,1.22128481845305
44,TC,Parental,1.14323959999223
44,TC,Parental,1.11460525575861
44,TC,Parental,1.16393348064657
44,TC,Parental,1.23329159809348
44,TC,Parental,4.87682514733156
44,TC,Parental,1.75218405858502
44,TC,Parental,2.12024921863413
44,TC,Parental,1.71975835321237
44,TC,Parental,2.02409640931568
44,TC,Parental,1.15993373385968
44,TC,Parental,1.50930323266232
44,TC,Parental,1.53803479533837
44,TC,Parental,1.67170274149922
44,TC,Parental,2.27366133293069
44,TC,Parental,2.92182676268017
44,TC,Parental,2.32087931447252
44,TC,Parental,1.23348118183428
44,TC,Parental,2.99676007767305
44,TC,Parental,1.11279450036712
44,TC,Parental,1.10835237850904
44,TC,Parental,1.82536876395139
44,TC,Parental,1.75298340087397
44,TC,Parental,3.73337196038274
44,TC,Parental,1.12602099201732
44,TC,Parental,1.33844795387805
44,TC,Parental,1.25330548675125
44,TC,Parental,1.15590308583288
44,TC,Parental,1.22986191138126
44,TC,Parental,2.01174634224589
44,TC,Parental,1.27883130479794
44,TC,Parental,1.11505091205231
44,TC,Parental,3.61049712726491
44,TC,Parental,1.28018190403376
44,TC,Parental,1.3538684536235
44,TC,Parental,1.96910653715017
44,TC,Parental,1.46767178482563
44,TC,Parental,1.24227399382877
44,TC,Parental,1.19523700109394
44,TC,Parental,1.45017484917534
44,TC,Parental,1.15865584185193
44,TC,Parental,1.26747346485684
44,TC,Parental,1.567011008927
44,TC,Parental,1.20932482379801
44,TC,Parental,2.03250408560232
44,TC,Parental,1.60721896355561
44,TC,Parental,1.186098446981
44,TC,Parental,1.68875605479265
44,TC,Parental,4.58593317399951
44,TC,Parental,1.66851396773857
44,TC,Parental,1.32894214919836
44,TC,Parental,1.6196214576616
44,TC,Parental,1.10187339930721
44,TC,Parental,1.53460213151005
44,TC,Parental,3.98061638413373
44,TC,Parental,1.49403096196843
44,TC,Parental,1.33227329484489
44,TC,Parental,2.3575775251273
44,TC,Parental,1.25526646708544
44,TC,Parental,1.40378088304078
44,TC,Parental,1.5688038089291
44,TC,Parental,1.22817691999545
44,TC,Parental,3.81771242410694
44,TC,Parental,1.18119693933508
44,TC,Parental,2.08692852179773
44,TC,Parental,1.14925155864439
44,TC,Parental,1.26851261731002
44,TC,Parental,1.16808848182905
44,TC,Parental,1.25877584015009
44,TC,Parental,1.41294233231603
44,TC,Parental,1.76551798825171
44,TC,Parental,1.50859573484534
44,TC,Parental,3.9422228459998
44,TC,Parental,4.09776740967789
44,TC,Parental,1.73505932135626
44,TC,Parental,1.38756133934905
44,TC,Parental,1.75727855108399
44,TC,Parental,2.45664986482169
44,TC,Parental,2.43638708749243
44,TC,Parental,2.08692517488188
44,TC,Parental,1.2263132594848
44,TC,Parental,1.22755225021344
44,TC,Parental,1.73123122438572
44,TC,Parental,2.52153583722925
44,TC,Parental,1.47548642813887
44,TC,Parental,1.13013248384414
44,TC,Parental,1.38863802076459
44,TC,Parental,4.88371830149318
44,TC,Parental,1.55686329382141
44,TC,Parental,1.13161365115003
44,TC,Parental,1.12795493690264
44,TC,Parental,1.40803359130399
44,TC,Parental,1.1800670435576
44,TC,Parental,1.29907810437681
44,TC,Parental,3.96581555459483
44,TC,Parental,1.5275551037935
44,TC,Parental,2.46222125500169
44,TC,Parental,1.10581098484599
44,TC,Parental,3.57865163607388
44,TC,Parental,4.14445119898616
44,TC,Parental,3.16096484655817
44,TC,Parental,2.29436135978982
44,TC,Parental,1.30228701661932
44,TC,Parental,1.43337326585517
44,TC,Parental,3.225092816108
44,TC,Parental,1.16624822035246
44,TC,Parental,2.19374648585051
44,TC,Parental,1.12177049652918
44,TC,Parental,3.91799938883509
44,TC,Parental,2.52179222427332
44,TC,Parental,2.42884692896613
44,TC,Parental,2.0353718535416
44,TC,Parental,2.10635134320845
44,TC,Parental,3.83195207394395
44,TC,Parental,6.05451672973423
44,TC,Parental,1.38925871476141
44,TC,Parental,1.29820315391721
44,TC,Parental,1.58096577704386
44,TC,Parental,2.06760505711192
44,TC,Parental,1.81004827426872
44,TC,Parental,2.11401647872765
44,TC,Parental,2.60704440785902
44,TC,Parental,1.79244179254355
44,TC,Parental,1.41168513259646
44,TC,Parental,1.56913827354794
44,TC,Parental,2.45447786267135
44,TC,Parental,1.78877449101795
44,TC,Parental,1.31496409777742
44,TC,Parental,1.32659456283626
44,TC,Parental,1.25311475966089
44,TC,Parental,1.34861952796709
44,TC,Parental,1.12838447980074
44,TC,Parental,3.30350043210583
44,TC,Parental,2.31907383698105
44,TC,Parental,1.67749604124326
44,TC,Parental,1.19568694072133
44,TC,Parental,1.27353398549423
44,TC,Parental,4.55564234527048
44,TC,Parental,1.20320440989456
44,TC,Parental,1.49094696513097
44,TC,Parental,1.24933571668728
44,TC,Parental,1.77149974977663
44,TC,Parental,1.68364612977097
44,TC,Parental,2.18821901307126
44,TC,Parental,3.23465988528538
44,TC,Parental,2.63315285102806
44,TC,Parental,3.31099373161687
44,TC,Parental,1.9968012288432
44,TC,Parental,2.51605878367272
44,TC,Parental,1.17785949515374
44,TC,Parental,1.55832900463288
44,TC,Parental,2.91692222123375
44,TC,Parental,2.72557432698792
44,TC,Parental,1.11018280176135
44,TC,Parental,1.81199985092318
44,TC,Parental,4.9981702960442
44,TC,Parental,1.45547179306401
44,TC,Parental,2.04824615696573
44,TC,Parental,2.49348847995505
44,TC,Parental,2.90184740373427
44,TC,Parental,3.74092644010985
44,TC,Parental,1.50029148523982
44,TC,Parental,1.77364421605288
44,TC,Parental,1.71080335739287
44,TC,Parental,1.2224527921292
44,TC,Parental,1.33260365023879
44,TC,Parental,1.36372652200731
44,TC,Parental,1.18575058448792
44,TC,Parental,1.3416924902494
44,TC,Parental,3.06543069102661
44,TC,Parental,2.97311301857914
44,TC,Parental,6.53186275918334
44,TC,Parental,1.46186039099315
44,TC,Parental,2.67893748674522
44,TC,Parental,3.03404439523608
44,TC,Parental,1.80552990056354
44,TC,Parental,2.30258770672479
44,TC,Parental,1.16215010772081
44,TC,Parental,3.80830216945778
44,TC,Parental,1.1391754072386
44,TC,Parental,3.3063018378769
44,TC,Parental,1.36489156280556
44,TC,Parental,1.43295035406983
44,TC,Parental,1.75528545595162
44,TC,Parental,1.26653398661448
44,TC,Parental,2.98490600850353
44,TC,Parental,2.1370741914131
44,TC,Parental,1.62235277954203
44,TC,Parental,1.87530287356829
44,TC,Parental,1.13868637248075
44,TC,Parental,2.79748314711285
44,TC,Parental,1.94875036006702
44,TC,Parental,1.55894174114486
44,TC,Parental,1.1842435328458
44,TC,Parental,1.26235936228056
44,TC,Parental,2.98217822835467
44,TC,Parental,1.15150064244663
44,TC,Parental,1.54598250620003
44,TC,Parental,1.8637631163883
44,TC,Parental,2.07490923498435
44,TC,Parental,1.90083236050653
44,TC,Parental,1.1150814371329
44,TC,Parental,1.30677303631996
44,TC,Parental,2.02594269110856
44,TC,Parental,1.24432153314915
44,TC,Parental,2.63871408259827
44,TC,Parental,1.99811080117139
44,TC,Parental,2.98747414918503
44,TC,Parental,1.29915368331585
44,TC,Parental,1.49970399588317
44,TC,Parental,1.15110799961533
44,TC,Parental,1.50154901335236
44,TC,Parental,1.29493869298649
44,TC,Parental,1.69377587164261
44,TC,Parental,1.41163970948035
44,TC,Parental,2.55883415379096
44,TC,Parental,2.43975677198978
44,TC,Parental,5.25877034390728
44,TC,Parental,1.21599646281811
44,TC,Parental,2.30570533981353
44,TC,Parental,1.42205555290034
44,TC,Parental,1.1870032631141
44,TC,Parental,1.5336997103698
44,TC,Parental,1.83111657898164
44,TC,Parental,3.66747627571507
44,TC,Parental,1.13774385140253
44,TC,Parental,1.13171737154921
44,TC,Parental,1.20620853105694
44,TC,Parental,1.88124098728069
44,TC,Parental,2.43941688446831
44,TC,Parental,1.23347983230989
44,TC,Parental,4.50767748446754
44,TC,Parental,1.53545421464124
44,TC,Parental,1.18187844325794
44,TC,Parental,1.26198116494421
44,TC,Parental,4.83908410732467
44,TC,Parental,1.52094894841769
44,TC,Parental,3.56461964497095
44,TC,Parental,1.24821459436028
44,TC,Parental,2.14675912950448
44,TC,Parental,1.93616482686702
44,TC,Parental,2.5999301800048
44,TC,Parental,2.13579099431425
44,TC,Parental,3.21923286970736
44,TC,Parental,1.2431803568185
44,TC,Parental,1.10685386160107
44,TC,Parental,1.17451796092288
44,TC,Parental,1.37006258795181
44,TC,Parental,1.54789811109798
44,TC,Parental,1.8828906088256
44,TC,Parental,2.7392597601533
44,TC,Parental,1.11677995629412
44,TC,Parental,3.7583711017817
44,TC,Parental,2.16295382087512
44,TC,Parental,1.3398524691305
44,TC,Parental,1.49914586364885
44,TC,Parental,3.2476491245334
44,TC,Parental,1.68089058194474
44,TC,Parental,1.18441687232532
44,TC,Parental,4.49756199205387
44,TC,Parental,1.35053511578879
44,TC,Parental,1.12424335058973
44,TC,Parental,1.12671729065337
44,TC,Parental,1.63845934732819
44,TC,Parental,1.12889800060309
44,TC,Parental,1.73101080781986
44,TC,Parental,1.13521054260154
44,TC,Parental,1.71638402619171
44,TC,Parental,1.38369941261693
44,TC,Parental,1.97482446054654
44,TC,Parental,2.60034266516136
44,TC,Parental,1.49339466072173
44,TC,Parental,1.57906450168627
44,TC,Parental,2.87235971914938
44,TC,Parental,1.15344869112671
44,TC,Parental,1.36536820450973
44,TC,Parental,1.74008111227332
44,TC,Parental,1.55378322617995
44,TC,Parental,1.54730275153394
44,TC,Parental,3.42994816539544
44,TC,Parental,1.45156792488797
44,TC,Parental,3.26344343916765
44,TC,Parental,1.1766758717514
44,TC,Parental,3.62514585988336
44,TC,Parental,1.44192161775081
44,TC,Parental,3.95864525745843
44,TC,Parental,4.45292838171808
44,TC,Parental,2.96384062559692
44,TC,Parental,1.469481743037
44,TC,Parental,2.41719149311456
44,TC,Parental,1.84981336061998
44,TC,Parental,1.57612915714389
44,TC,Parental,3.84928754514162
44,TC,Parental,1.26569254948432
44,TC,Parental,1.1564345247536
44,TC,Parental,3.77456687839535
44,TC,Parental,1.13133309164187
44,TC,Parental,1.11869671544368
44,TC,Parental,2.17356254247046
44,TC,Parental,1.29447805356652
44,TC,Parental,3.18387340656886
44,TC,Parental,1.67651603684819
44,TC,Parental,1.75069125417977
44,TC,Parental,1.53502708542083
44,TC,Parental,1.11429008061881
44,TC,Parental,1.32439819581482
44,TC,Parental,1.40947149120388
44,TC,Parental,2.45513486465999
44,TC,Parental,2.03866742988075
44,TC,Parental,3.34261138668748
44,TC,Parental,2.24150986519242
44,TC,Parental,1.17145250594525
44,TC,Parental,1.23043999443599
44,TC,Parental,1.25720428605592
44,TC,Parental,2.69044451690009
44,TC,Parental,1.25051860897211
44,TC,Parental,3.84078644127453
44,TC,Parental,1.85782448970204
44,TC,Parental,1.50817280707626
44,TC,Parental,3.60615666391906
44,TC,Parental,1.78101759297428
44,TC,Parental,2.43240990410955
44,TC,Parental,1.19996134335848
44,TC,Parental,2.19031372864014
44,TC,Parental,1.42558288231181
44,TC,Parental,2.1603914670321
44,TC,Parental,4.12844312580056
44,TC,Parental,1.47817185006969
44,TC,Parental,1.684840784579
44,TC,Parental,2.01735739272397
44,TC,Parental,4.36155512268258
44,TC,Parental,4.49832974824473
44,TC,Parental,1.60254480069198
44,TC,Parental,2.91090527257217
44,TC,Parental,4.85136812734975
44,TC,Parental,2.4919625262061
44,TC,Parental,4.30730076844308
44,TC,Parental,1.55600732698904
44,TC,Parental,1.72955186075886
44,TC,Parental,4.35634365624253
44,TC,Parental,2.16499687498164
44,TC,Parental,1.72937428609998
44,TC,Parental,1.65441968915458
44,TC,Parental,2.48431060683451
44,TC,Parental,3.26685800514414
44,TC,Parental,3.67177474581506
44,TC,Parental,1.31696635832882
44,TC,Parental,5.47198962937833
44,TC,Parental,2.78199273635476
44,TC,Parental,1.11289398601588
44,TC,Parental,1.1792612598006
44,TC,Parental,2.20925052326843
44,TC,Parental,1.23603184131939
44,TC,Parental,1.36175112431153
44,TC,Parental,1.47750009690324
44,TC,Parental,1.55859868056622
44,TC,Parental,1.1406053545265
44,TC,Parental,2.30384608009384
44,TC,Parental,1.77905250777775
44,TC,Parental,2.69902687504577
44,TC,Parental,1.45129259075068
44,TC,Parental,2.71312648639935
44,TC,Parental,1.11761724235963
44,TC,Parental,2.1240251803153
44,TC,Parental,1.38883676072802
44,TC,Parental,1.33095280075948
44,TC,Parental,4.76652771076431
44,TC,Parental,3.23165134411612
44,TC,Parental,1.1255849633276
44,TC,Parental,1.51365116802024
44,TC,Parental,1.76662923916761
44,TC,Parental,3.13059035117445
44,TC,Parental,1.21218867187799
44,TC,Parental,1.26837513241404
44,TC,Parental,2.39739515041328
44,TC,Parental,1.92832736166105
44,TC,Parental,1.48346372483193
44,TC,Parental,1.4561156739188
44,TC,Parental,1.1203279588767
44,TC,Parental,2.6698159996886
44,TC,Parental,1.92177224574455
44,TC,Parental,1.26613063506356
44,TC,Parental,2.53298778669118
44,TC,Parental,1.18699543798721
44,TC,Parental,1.19247945364
44,TC,Parental,2.48373631130846
44,TC,Parental,2.1564941570757
44,TC,Parental,1.25454047069365
44,TC,Parental,1.17278403834256
44,TC,Parental,2.91556177021819
44,TC,Parental,2.24179783492918
44,TC,Parental,7.09155897041926
44,TC,Parental,1.38355923371419
44,TC,Parental,2.12819247318623
44,TC,Parental,1.41457554303866
44,TC,Parental,3.87796235592749
44,TC,Parental,1.67979684839219
44,TC,Parental,2.46910750030471
44,TC,Parental,1.11573537394089
44,TC,Parental,1.27988992321803
44,TC,Parental,2.26021668161962
44,TC,Parental,1.43402420064049
44,TC,Parental,1.60213723516501
44,TC,Parental,1.24887454985966
44,TC,Parental,1.28081287561271
44,TC,Parental,2.9989340563623
44,TC,Parental,1.47202324687672
44,TC,Parental,1.63437959169584
44,TC,Parental,1.25661505475646
44,TC,Parental,1.92532614157221
44,TC,Parental,1.39422746371468
44,TC,Parental,1.14989079885998
44,TC,Parental,1.22026808300803
44,TC,Parental,1.20240478177611
44,TC,Parental,2.77469607948069
44,TC,Parental,2.05105284048787
44,TC,Parental,1.51635867341432
44,TC,Parental,1.55878761923127
44,TC,Parental,3.32490621032188
44,TC,Parental,1.80095230141114
44,TC,Parental,1.76256106085437
44,TC,Parental,2.46778583537233
44,TC,Parental,1.54851755398674
44,TC,Parental,1.51559701503161
44,TC,Parental,1.77282273525692
44,TC,Parental,1.48507436143266
44,TC,Parental,2.05824121481463
44,TC,Parental,2.31892416688792
44,TC,Parental,1.38002937341485
44,TC,Parental,1.30045358361793
44,TC,Parental,1.13325907017039
44,TC,Parental,2.31927538588616
44,TC,Parental,2.29185075197227
44,TC,Parental,1.16735061261494
44,TC,Parental,1.26508247011908
44,TC,Parental,1.98563341022136
44,TC,Parental,1.29038554446517
44,TC,Parental,1.68173883916655
44,TC,Parental,2.43652135711167
44,TC,Parental,1.19486329676413
44,TC,Parental,2.34441101368889
44,TC,Parental,1.9293182695647
44,TC,Parental,2.2191471235106
44,TC,Parental,4.69909810610656
44,TC,Parental,2.68632542315588
44,TC,Parental,1.48363998214607
44,TC,Parental,1.70195625275395
44,TC,Parental,1.16491097913927
44,TC,Parental,1.19854570746984
44,TC,Parental,1.42252568716098
44,TC,Parental,1.30708927870902
44,TC,Parental,1.24437399585064
44,TC,Parental,2.02375982060221
44,TC,Parental,1.39113503284101
44,TC,Parental,1.37603390344488
44,TC,Parental,1.11143571361751
44,TC,Parental,2.11514680820024
44,TC,Parental,1.36030769507271
44,TC,Parental,1.40303495686205
44,TC,Parental,1.28640118533817
44,TC,Parental,3.36417726509579
44,TC,Parental,2.44706368900838
44,TC,Parental,1.26202421337778
44,TC,Parental,1.75581139855718
44,TC,Parental,1.55117423346674
44,TC,Parental,1.69170283984773
44,TC,Parental,1.16522619280243
44,TC,Parental,1.33337702250286
44,TC,Parental,1.26833410618399
44,TC,Parental,1.49279554562513
44,TC,Parental,1.55247910026001
44,TC,Parental,1.42975774659567
44,TC,Parental,2.13249971932535
44,TC,Parental,1.95059664127139
44,TC,Parental,1.11698379869866
44,TC,Parental,1.19036547657455
44,TC,Parental,2.11107156732175
44,TC,Parental,1.47776957989275
44,TC,Parental,1.11954251148724
44,TC,Parental,1.22550756961094
44,TC,Parental,1.38811882978715
44,TC,Parental,2.49481952755278
44,TC,Parental,4.54662025766289
44,TC,Parental,1.48781014873227
44,TC,Parental,1.63486042959246
44,TC,Parental,2.25079903740828
44,TC,Parental,1.76099011597568
44,TC,Parental,1.46288480282964
44,TC,Parental,3.64647753404274
44,TC,Parental,2.01308789703858
44,TC,Parental,1.28926264826984
44,TC,Parental,2.88929770576652
44,TC,Parental,2.95022556974791
44,TC,Parental,3.58674689163909
44,TC,Parental,1.71939822618879
44,TC,Parental,1.13534059970179
44,TC,Parental,1.33609964688698
44,TC,Parental,1.58996923133706
44,TC,Parental,3.15135642685043
44,TC,Parental,1.3199505305086
44,TC,Parental,1.53068782183575
44,TC,Parental,1.84991473483418
44,TC,Parental,3.4266290098426
44,TC,Parental,1.32688842095076
44,TC,Parental,1.12587597349933
44,TC,Parental,1.29061627197761
44,TC,Parental,1.39718155921028
44,TC,Parental,1.49254394079159
44,TC,Parental,2.7997337898923
44,TC,Parental,1.34366589491395
44,TC,Parental,1.16057068258122
44,TC,Parental,1.64215011371918
44,TC,Parental,1.2191087649082
44,TC,Parental,1.38389463894226
44,TC,Parental,1.12684198643658
44,TC,Parental,1.76230026284838
44,TC,Parental,1.90182554443019
44,TC,Parental,1.12873158928534
44,TC,Parental,4.31870409039398
44,TC,Parental,1.14429326911485
44,TC,Parental,1.72114729302495
44,TC,Parental,1.15695018627556
44,TC,Parental,4.52351017147469
44,TC,Parental,2.44986848499856
44,TC,Parental,1.80361961136564
44,TC,Parental,4.87205141916346
44,TC,Parental,1.66848732998961
44,TC,Parental,1.84603567540352
44,TC,Parental,1.1311713619127
44,TC,Parental,2.58927652989398
44,TC,Parental,1.54011323483429
44,TC,Parental,2.48516175949879
44,TC,Parental,1.86097524216136
44,TC,Parental,1.48423611250053
44,TC,Parental,3.17433021346456
44,TC,Parental,1.50793337260133
44,TC,Parental,3.78804547694489
44,TC,Parental,1.80624028728382
44,TC,Parental,1.70384805252599
44,TC,Parental,1.87614448399525
44,TC,Parental,3.69669496827679
44,TC,Parental,1.53443150867943
44,TC,Parental,1.80508546588432
44,TC,Parental,1.12941023238289
44,TC,Parental,4.97440631206465
44,TC,Parental,1.76431510762912
44,TC,Parental,1.15075065115233
44,TC,Parental,1.2205346681461
44,TC,Parental,2.50559595150078
44,TC,Parental,1.19010743311447
44,TC,Parental,1.26406127238149
44,TC,Parental,1.24976310054458
44,TC,Parental,1.46957090784572
44,TC,Parental,1.46549469580558
44,TC,Parental,1.30433047270108
44,TC,Parental,1.25907643861924
44,TC,Parental,4.46568678432045
44,TC,Parental,1.69414580260901
44,TC,Parental,1.11718970666957
44,TC,Parental,1.40516754860284
44,TC,Parental,1.8327956868003
44,TC,Parental,1.14187548328064
44,TC,Parental,2.68444569800665
44,TC,Parental,1.18753311147273
44,TC,Parental,2.48227976889793
44,TC,Parental,1.4414523908042
44,TC,Parental,1.34053025203131
44,TC,Parental,1.75649550466456
44,TC,Parental,1.37418621796012
44,TC,Parental,1.6783738636106
44,TC,Parental,4.03412085426019
44,TC,Parental,1.47931664604782
44,TC,Parental,1.72536692230505
44,TC,Parental,1.64427021525678
44,TC,Parental,1.60961506706727
44,TC,Parental,2.12381505631771
44,TC,Parental,1.31511218331848
44,TC,Parental,2.67134960013155
44,TC,Parental,2.16602837091406
44,TC,Parental,1.61176824360265
44,TC,Parental,1.93454128136989
44,TC,Parental,2.28890634759885
44,TC,Parental,3.46997097636433
44,TC,Parental,1.1821763168353
44,TC,Parental,3.78256388452338
44,TC,Parental,1.16400194254774
44,TC,Parental,1.20690722217407
44,TC,Parental,1.26332594237575
44,TC,Parental,2.29241393530706
44,TC,Parental,3.94829863680807
44,TC,Parental,1.49426239631511
44,TC,Parental,1.17089107232383
44,TC,Parental,6.6185579585847
44,TC,Parental,1.10693299153732
44,TC,Parental,1.46479157110216
44,TC,Parental,1.25075655493169
44,TC,Parental,1.22230031402572
44,TC,Parental,1.53009504885934
44,TC,Parental,1.22485548003231
44,TC,Parental,2.32521526621867
44,TC,Parental,3.64537323015828
44,TC,Parental,1.30397048069125
44,TC,Parental,1.1708471545104
44,TC,Parental,1.21523938529705
44,TC,Parental,1.1112145401612
44,TC,Parental,1.18131420131387
44,TC,Parental,1.29454426061356
44,TC,Parental,1.85640515631523
44,TC,Parental,1.46199159639318
44,TC,Parental,1.72973575391272
